label,text
ham,Öğrenci kulübü teknik gezi etkinliği 4/19/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,DİKKAT! 6000 TL ödülünüzü almak için tıklayın!
spam,ÖNEMLİ: Kütüphane hesabınız aktivasyon gerekiyor!
ham,TÜBİTAK Bursu bursu başvuruları 6/25/2024 tarihinde başlayacaktır.
ham,2/12/2024 tarihli Vize sınavı Merkez Kampüs yapılacaktır.
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %30 indirim!
ham,01/07/2024 tarihli Vize sınavı Kongre Merkezi yapılacaktır.
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %60 indirim!
ham,"Değerli öğrenciler, Matematik dersi ödevini teslim aldım, teşekkürler."
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
spam,DİKKAT! 3000 TL ödülünüzü almak için tıklayın!
ham,5/13/2024 tarihli Bölüm Kurulu toplantısı Kongre Merkezi yapılacaktır.
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
ham,Öğrenci kulübü konferans etkinliği 11/12/2024 tarihinde B Blok gerçekleşecektir.
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,"Değerli öğrencilerimiz, A Blok workshop ertelenmiştir."
spam,Günde 5000 TL kazanç! Öğrenciler için part-time iş!
ham,"Sayın Sayın öğrencilerimiz, 7/23/2024 tarihli oryantasyon hakkında bilgilendirme."
ham,"Sevgili öğrenciler, Programlama dersi ödevini teslim aldım, teşekkürler."
ham,Tıp bölümü teknik gezi tarihi 12/8/2024 olarak güncellenmiştir.
spam,ÖNEMLİ: E-posta hesabınız güncelleme gerekiyor!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %10 indirim!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,ÖNEMLİ: Öğrenci hesabınız yenileme gerekiyor!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
spam,Günde 2000 TL kazanç! Öğrenciler için part-time iş!
ham,Tıp Fakültesi 01/03/2024 tarihli ders programı güncellenmiştir.
ham,04/09/2024 tarihli Final sınavı C Blok yapılacaktır.
ham,2/21/2024 tarihli Vize sınavı Merkez Kampüs yapılacaktır.
spam,ACIL! Kimlik için son 72 saat!
spam,ÖNEMLİ: Kütüphane hesabınız aktivasyon gerekiyor!
ham,10/4/2024 tarihli Öğrenci Temsilciliği toplantısı Merkez Kampüs yapılacaktır.
ham,Sanat Bursu bursu başvuruları 3/22/2024 tarihinde başlayacaktır.
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %10 indirim!
spam,Günde 2000 TL kazanç! Öğrenciler için part-time iş!
ham,Eğitim Fakültesi 4/16/2024 tarihli ders programı güncellenmiştir.
ham,"Sayın Sevgili öğrenciler, 6/10/2024 tarihli teknik gezi hakkında bilgilendirme."
ham,"Sayın Öğrencilerimiz, 04/07/2024 tarihli workshop hakkında bilgilendirme."
ham,İhtiyaç Bursu bursu başvuruları 8/11/2024 tarihinde başlayacaktır.
spam,Günde 1000 TL kazanç! Öğrenciler için part-time iş!
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
ham,Öğrenci kulübü mezuniyet töreni etkinliği 10/8/2024 tarihinde C Blok gerçekleşecektir.
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,01/03/2024 tarihli Quiz sınavı Merkez Kampüs yapılacaktır.
spam,DİKKAT! 1000 TL ödülünüzü almak için tıklayın!
ham,"Değerli öğrencilerimiz, Kongre Merkezi workshop ertelenmiştir."
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
spam,ÖNEMLİ: Öğrenci hesabınız doğrulama gerekiyor!
ham,İİBF Fakültesi 2/25/2024 tarihli ders programı güncellenmiştir.
spam,ACIL! Transkript için son 72 saat!
ham,11/19/2024 tarihli Yönetim Kurulu toplantısı C Blok yapılacaktır.
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,07/05/2024 tarihli Öğrenci Temsilciliği toplantısı Çağış Kampüsü yapılacaktır.
ham,"Sayın Sevgili öğrenciler, 5/16/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
ham,"Sayın Sayın öğrencilerimiz, 7/19/2024 tarihli teknik gezi hakkında bilgilendirme."
ham,Öğrenci kulübü workshop etkinliği 08/02/2024 tarihinde A Blok gerçekleşecektir.
ham,İİBF Fakültesi 01/05/2024 tarihli ders programı güncellenmiştir.
spam,DİKKAT! 5000 TL ödülünüzü almak için tıklayın!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,Günde 4000 TL kazanç! Öğrenciler için part-time iş!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
ham,BAUN Elektrik-Elektronik semineri 7/17/2024 tarihinde B Blok gerçekleşecektir.
ham,"Değerli öğrencilerimiz, C Blok konferans ertelenmiştir."
ham,5/12/2024 tarihli Senato toplantısı A Blok yapılacaktır.
spam,ÖNEMLİ: Kütüphane hesabınız doğrulama gerekiyor!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,ÖNEMLİ: Kütüphane hesabınız güncelleme gerekiyor!
ham,Tıp Fakültesi 2/22/2024 tarihli ders programı güncellenmiştir.
ham,6/26/2024 tarihli Bölüm Kurulu toplantısı B Blok yapılacaktır.
ham,"Sayın Sayın öğrencilerimiz, 12/20/2024 tarihli seminer hakkında bilgilendirme."
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,Başarı Bursu bursu başvuruları 10/19/2024 tarihinde başlayacaktır.
ham,BAUN Matematik semineri 10/16/2024 tarihinde A Blok gerçekleşecektir.
ham,"Sayın Sayın öğrencilerimiz, 2/19/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
ham,İİBF bölümü mezuniyet töreni tarihi 3/11/2024 olarak güncellenmiştir.
ham,Tıp Fakültesi 08/01/2024 tarihli ders programı güncellenmiştir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
ham,Eğitim Fakültesi 04/09/2024 tarihli ders programı güncellenmiştir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Günde 6000 TL kazanç! Öğrenciler için part-time iş!
spam,ACIL! Transkript için son 24 saat!
ham,"Değerli öğrencilerimiz, A Blok seminer ertelenmiştir."
spam,Günde 5000 TL kazanç! Öğrenciler için part-time iş!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,ACIL! Kimlik için son 72 saat!
spam,BAUN öğrencilerine özel Telefon kampanyası! %10 indirim!
ham,BAUN Matematik semineri 3/19/2024 tarihinde A Blok gerçekleşecektir.
spam,DİKKAT! 2000 TL ödülünüzü almak için tıklayın!
ham,TÜBİTAK Bursu bursu başvuruları 02/06/2024 tarihinde başlayacaktır.
ham,"Sayın Değerli öğrenciler, 01/07/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %10 indirim!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
ham,Mühendislik bölümü oryantasyon tarihi 10/18/2024 olarak güncellenmiştir.
ham,"Sayın Öğrencilerimiz, 10/7/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
ham,07/04/2024 tarihli Ödev Sunumu sınavı Merkez Kampüs yapılacaktır.
spam,DİKKAT! 3000 TL ödülünüzü almak için tıklayın!
ham,6/15/2024 tarihli Öğrenci Temsilciliği toplantısı Çağış Kampüsü yapılacaktır.
ham,Başarı Bursu bursu başvuruları 6/10/2024 tarihinde başlayacaktır.
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,ACIL! Kimlik için son 72 saat!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
ham,"Sayın Değerli öğrenciler, 8/13/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
spam,BAUN öğrencilerine özel %80 indirim fırsatı!
ham,BAUN Matematik semineri 04/09/2024 tarihinde A Blok gerçekleşecektir.
ham,Eğitim Fakültesi 05/07/2024 tarihli ders programı güncellenmiştir.
ham,Eğitim bölümü workshop tarihi 06/09/2024 olarak güncellenmiştir.
ham,8/21/2024 tarihli Yönetim Kurulu toplantısı Kongre Merkezi yapılacaktır.
ham,7/10/2024 tarihli Bütünleme sınavı Kongre Merkezi yapılacaktır.
ham,"Sayın Sayın öğrencilerimiz, 4/26/2024 tarihli konferans hakkında bilgilendirme."
ham,Fen-Edebiyat Fakültesi 1/19/2024 tarihli ders programı güncellenmiştir.
ham,Başarı Bursu bursu başvuruları 12/10/2024 tarihinde başlayacaktır.
ham,Tıp Fakültesi 11/24/2024 tarihli ders programı güncellenmiştir.
spam,DİKKAT! 5000 TL ödülünüzü almak için tıklayın!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %80 indirim!
spam,ACIL! Kimlik için son 48 saat!
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel %40 indirim fırsatı!
ham,BAUN Bilgisayar Mühendisliği semineri 07/06/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,04/02/2024 tarihli Quiz sınavı C Blok yapılacaktır.
spam,"Tebrikler! Hediye Çeki kazandınız, hemen tıklayın!"
ham,Fen-Edebiyat Fakültesi 2/21/2024 tarihli ders programı güncellenmiştir.
spam,DİKKAT! 2000 TL ödülünüzü almak için tıklayın!
ham,Fen-Edebiyat Fakültesi 5/23/2024 tarihli ders programı güncellenmiştir.
ham,7/15/2024 tarihli Vize sınavı Çağış Kampüsü yapılacaktır.
spam,Günde 6000 TL kazanç! Öğrenciler için part-time iş!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Günde 9000 TL kazanç! Öğrenciler için part-time iş!
spam,DİKKAT! 7000 TL ödülünüzü almak için tıklayın!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,Öğrenci kulübü seminer etkinliği 09/09/2024 tarihinde C Blok gerçekleşecektir.
ham,"Sayın Sevgili öğrenciler, 12/21/2024 tarihli teknik gezi hakkında bilgilendirme."
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,4/20/2024 tarihli Vize sınavı Çağış Kampüsü yapılacaktır.
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,Başarı Bursu bursu başvuruları 4/17/2024 tarihinde başlayacaktır.
ham,Öğrenci kulübü seminer etkinliği 10/7/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,Günde 7000 TL kazanç! Öğrenciler için part-time iş!
ham,Tıp bölümü workshop tarihi 12/15/2024 olarak güncellenmiştir.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
spam,Sınavsız Doktora fırsatı! Hemen başvurun!
ham,"Sayın Öğrencilerimiz, 07/03/2024 tarihli mezuniyet töreni hakkında bilgilendirme."
spam,ACIL! Diploma için son 48 saat!
ham,BAUN Matematik semineri 9/21/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
ham,"Değerli öğrencilerimiz, Çağış Kampüsü mezuniyet töreni ertelenmiştir."
ham,"Değerli öğrencilerimiz, Çağış Kampüsü workshop ertelenmiştir."
ham,Öğrenci kulübü konferans etkinliği 9/26/2024 tarihinde C Blok gerçekleşecektir.
spam,Yemek hizmetinde büyük indirim! Kaçırmayın!
spam,BAUN öğrencilerine özel Yazıcı kampanyası! %70 indirim!
ham,"Değerli öğrencilerimiz, Merkez Kampüs oryantasyon ertelenmiştir."
ham,"Sayın Öğrencilerimiz, 7/22/2024 tarihli seminer hakkında bilgilendirme."
spam,DİKKAT! 2000 TL ödülünüzü almak için tıklayın!
spam,Günde 3000 TL kazanç! Öğrenciler için part-time iş!
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,Eğitim bölümü seminer tarihi 12/21/2024 olarak güncellenmiştir.
spam,Yurt hizmetinde büyük indirim! Kaçırmayın!
ham,BAUN Bilgisayar Mühendisliği semineri 10/6/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,Öğrenci kulübü workshop etkinliği 5/23/2024 tarihinde Kongre Merkezi gerçekleşecektir.
ham,İhtiyaç Bursu bursu başvuruları 06/08/2024 tarihinde başlayacaktır.
ham,"Sayın Sayın öğrencilerimiz, 11/6/2024 tarihli workshop hakkında bilgilendirme."
spam,Günde 4000 TL kazanç! Öğrenciler için part-time iş!
spam,ACIL! Kimlik için son 72 saat!
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
ham,"Değerli öğrencilerimiz, A Blok oryantasyon ertelenmiştir."
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
ham,"Değerli öğrencilerimiz, A Blok oryantasyon ertelenmiştir."
ham,TÜBİTAK Bursu bursu başvuruları 12/27/2024 tarihinde başlayacaktır.
ham,7/21/2024 tarihli Yönetim Kurulu toplantısı A Blok yapılacaktır.
ham,"Sayın Değerli öğrenciler, 11/8/2024 tarihli oryantasyon hakkında bilgilendirme."
spam,"Tebrikler! Burs kazandınız, hemen tıklayın!"
spam,BAUN öğrencilerine özel Telefon kampanyası! %80 indirim!
spam,"Tebrikler! Tablet kazandınız, hemen tıklayın!"
ham,İİBF Fakültesi 06/09/2024 tarihli ders programı güncellenmiştir.
ham,"Değerli öğrencilerimiz, Çağış Kampüsü teknik gezi ertelenmiştir."
spam,DİKKAT! 9000 TL ödülünüzü almak için tıklayın!
ham,"Sayın Sayın öğrencilerimiz, 1/11/2024 tarihli oryantasyon hakkında bilgilendirme."
ham,"Değerli öğrencilerimiz, Merkez Kampüs workshop ertelenmiştir."
ham,Spor Bursu bursu başvuruları 2/13/2024 tarihinde başlayacaktır.
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %20 indirim!
ham,BAUN İşletme semineri 05/01/2024 tarihinde Çağış Kampüsü gerçekleşecektir.
spam,BAUN öğrencilerine özel Telefon kampanyası! %50 indirim!
ham,"Değerli öğrencilerimiz, Çağış Kampüsü konferans ertelenmiştir."
spam,DİKKAT! 4000 TL ödülünüzü almak için tıklayın!
spam,ACIL! Öğrenci Belgesi için son 24 saat!
ham,İİBF bölümü workshop tarihi 7/21/2024 olarak güncellenmiştir.
ham,"Değerli öğrencilerimiz, C Blok oryantasyon ertelenmiştir."
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,"Sevgili öğrenciler, Veri Yapıları dersi ödevini teslim aldım, teşekkürler."
spam,ACIL! Transkript için son 48 saat!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,BAUN öğrencilerine özel Bilgisayar kampanyası! %50 indirim!
ham,"Değerli öğrencilerimiz, A Blok konferans ertelenmiştir."
ham,BAUN Matematik semineri 04/02/2024 tarihinde A Blok gerçekleşecektir.
spam,"Tebrikler! Hediye Çeki kazandınız, hemen tıklayın!"
ham,"Sayın öğrencilerimiz, Fizik dersi ödevini teslim aldım, teşekkürler."
ham,BAUN Elektrik-Elektronik semineri 09/03/2024 tarihinde Merkez Kampüs gerçekleşecektir.
spam,ÖNEMLİ: OBS hesabınız yenileme gerekiyor!
ham,BAUN Makine Mühendisliği semineri 8/17/2024 tarihinde B Blok gerçekleşecektir.
ham,"Değerli öğrenciler, Kimya dersi ödevini teslim aldım, teşekkürler."
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,"Sayın Sevgili öğrenciler, 6/15/2024 tarihli seminer hakkında bilgilendirme."
ham,Sanat Bursu bursu başvuruları 9/17/2024 tarihinde başlayacaktır.
ham,"Sayın Değerli öğrenciler, 02/09/2024 tarihli teknik gezi hakkında bilgilendirme."
ham,12/9/2024 tarihli Quiz sınavı Kongre Merkezi yapılacaktır.
ham,Tıp Fakültesi 9/20/2024 tarihli ders programı güncellenmiştir.
ham,"Sayın Öğrencilerimiz, 2/12/2024 tarihli seminer hakkında bilgilendirme."
ham,"Değerli öğrenciler, Programlama dersi ödevini teslim aldım, teşekkürler."
ham,Mimarlık bölümü oryantasyon tarihi 09/03/2024 olarak güncellenmiştir.
spam,Sınavsız Sertifika fırsatı! Hemen başvurun!
ham,3/13/2024 tarihli Quiz sınavı Kongre Merkezi yapılacaktır.
ham,TÜBİTAK Bursu bursu başvuruları 3/28/2024 tarihinde başlayacaktır.
spam,Kırtasiye hizmetinde büyük indirim! Kaçırmayın!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
ham,3/20/2024 tarihli Vize sınavı Çağış Kampüsü yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,DİKKAT! 7000 TL ödülünüzü almak için tıklayın!
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,ÖNEMLİ: Kütüphane hesabınız yenileme gerekiyor!
spam,ÖNEMLİ: OBS hesabınız güncelleme gerekiyor!
spam,DİKKAT! 7000 TL ödülünüzü almak için tıklayın!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
spam,Günde 2000 TL kazanç! Öğrenciler için part-time iş!
spam,ACIL! Diploma için son 48 saat!
ham,6/20/2024 tarihli Senato toplantısı C Blok yapılacaktır.
spam,Ulaşım hizmetinde büyük indirim! Kaçırmayın!
spam,ÖNEMLİ: E-posta hesabınız doğrulama gerekiyor!
ham,"Değerli öğrencilerimiz, Kongre Merkezi oryantasyon ertelenmiştir."
ham,8/15/2024 tarihli Öğrenci Temsilciliği toplantısı Çağış Kampüsü yapılacaktır.
ham,İİBF bölümü konferans tarihi 1/14/2024 olarak güncellenmiştir.
ham,BAUN Bilgisayar Mühendisliği semineri 12/17/2024 tarihinde Kongre Merkezi gerçekleşecektir.
spam,ACIL! Öğrenci Belgesi için son 48 saat!
spam,ÖNEMLİ: E-posta hesabınız yenileme gerekiyor!
spam,ACIL! Kimlik için son 48 saat!
ham,"Sevgili öğrenciler, Matematik dersi ödevini teslim aldım, teşekkürler."
ham,"Değerli öğrencilerimiz, Çağış Kampüsü mezuniyet töreni ertelenmiştir."
spam,"Tebrikler! Laptop kazandınız, hemen tıklayın!"
ham,7/13/2024 tarihli Yönetim Kurulu toplantısı Kongre Merkezi yapılacaktır.
spam,Öğrenci kredisi borcunuz siliniyor! Hemen başvurun!
ham,Tıp bölümü mezuniyet töreni tarihi 6/17/2024 olarak güncellenmiştir.
ham,"Sayın Öğrencilerimiz, 12/10/2024 tarihli konferans hakkında bilgilendirme."
ham,"Değerli öğrencilerimiz, Merkez Kampüs konferans ertelenmiştir."
spam,DİKKAT! 6000 TL ödülünüzü almak için tıklayın!
ham,TÜBİTAK Bursu bursu başvuruları 11/6/2024 tarihinde başlayacaktır.
spam,"Tebrikler! Akıllı Telefon kazandınız, hemen tıklayın!"
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
ham,Mühendislik Fakültesi 2/24/2024 tarihli ders programı güncellenmiştir.
ham,BAUN Makine Mühendisliği semineri 6/12/2024 tarihinde Merkez Kampüs gerçekleşecektir.
ham,Tıp Fakültesi 11/28/2024 tarihli ders programı güncellenmiştir.
ham,Tıp Fakültesi 5/15/2024 tarihli ders programı güncellenmiştir.
ham,Mimarlık bölümü teknik gezi tarihi 5/10/2024 olarak güncellenmiştir.
spam,ÖNEMLİ: Öğrenci hesabınız yenileme gerekiyor!
ham,Başarı Bursu bursu başvuruları 5/10/2024 tarihinde başlayacaktır.
spam,Günde 2000 TL kazanç! Öğrenciler için part-time iş!
spam,Sınavsız Diploma fırsatı! Hemen başvurun!
ham,Sanat Bursu bursu başvuruları 3/15/2024 tarihinde başlayacaktır.
ham,BAUN Matematik semineri 12/18/2024 tarihinde A Blok gerçekleşecektir.
ham,Mühendislik bölümü konferans tarihi 11/12/2024 olarak güncellenmiştir.
spam,BAUN öğrencilerine özel %10 indirim fırsatı!
ham,4/27/2024 tarihli Öğrenci Temsilciliği toplantısı C Blok yapılacaktır.
ham,İhtiyaç Bursu bursu başvuruları 11/12/2024 tarihinde başlayacaktır.
ham,10/20/2024 tarihli Fakülte Kurulu toplantısı Kongre Merkezi yapılacaktır.
ham,Tıp bölümü teknik gezi tarihi 2/12/2024 olarak güncellenmiştir.
spam,Sınavsız Yüksek Lisans fırsatı! Hemen başvurun!
